Match_ID,Season,Date,Team1,Team2,Toss_Winner,Toss_Decision,result,DL_Method,Winner,Win_By_Runs,Win_By_Wicket,Man_Of_The_Match,Venue,Umpire1,Umpire2,Umpire3,Total_Balls,Team1_Strength,Team2_Strength,Team1_Strength,Team2_Strength
310,2012,5/27/12,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,bat,Normal,0,Kolkata Knight Riders,,5.0,MS Bisla,"MA Chidambaram Stadium, Chepauk",BF Bowden,SJA Taufel,,248,227.78571428571428,233.125,22.145833333333332,30.080645161290324
311,2016,4/11/16,Kings XI Punjab,Gujarat Lions,Gujarat Lions,field,Normal,0,Gujarat Lions,,5.0,AJ Finch,"Punjab Cricket Association IS Bindra Stadium, Mohali",AK Chaudhary,VA Kulkarni,,233,1253.5,1781.0,139.27777777777777,1781.0
312,2008,4/27/08,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,bat,Normal,0,Kings XI Punjab,,4.0,SM Katich,"Punjab Cricket Association Stadium, Mohali",RE Koertzen,I Shivram,,248,557.5,742.0,46.458333333333336,43.64705882352941
313,2015,4/29/15,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,field,no result,0,,,,,M Chinnaswamy Stadium,JD Cloete,PG Pathak,,128,419.625,371.25,38.14772727272727,42.42857142857143
314,2012,4/25/12,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,bat,Normal,0,Mumbai Indians,,4.0,AT Rayudu,"Punjab Cricket Association Stadium, Mohali",Aleem Dar,BNJ Oxenford,,249,338.0,1758.0,40.96969696969697,53.27272727272727
315,2013,4/19/13,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,bat,Normal,0,Sunrisers Hyderabad,,5.0,GH Vihari,"Rajiv Gandhi International Stadium, Uppal",HDPK Dharmasena,CK Nandan,,236,1883.5,694.5,156.95833333333334,66.14285714285714
316,2010,3/15/10,Rajasthan Royals,Delhi Daredevils,Delhi Daredevils,field,Normal,0,Delhi Daredevils,,6.0,V Sehwag,"Sardar Patel Stadium, Motera",BG Jerling,RE Koertzen,,232,1329.5,625.25,1329.5,625.25
317,2011,4/17/11,Pune Warriors India,Delhi Daredevils,Delhi Daredevils,field,Normal,0,Delhi Daredevils,,3.0,Yuvraj Singh,Dr DY Patil Sports Academy,Asad Rauf,AM Saheba,,247,435.8333333333333,675.0,261.5,67.5
318,2008,4/19/08,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,bat,Normal,0,Chennai Super Kings,33.0,,MEK Hussey,"Punjab Cricket Association Stadium, Mohali",MR Benson,SL Shastri,,248,1672.5,1630.5,76.02272727272727,81.525
319,2016,4/15/16,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,field,Normal,0,Delhi Daredevils,,8.0,A Mishra,Feroz Shah Kotla,S Ravi,C Shamshuddin,,207,1299.0,1253.5,108.25,83.56666666666666
320,2019,5/1/19,Chennai Super Kings,Delhi Daredevils,Delhi Daredevils,field,Normal,0,Chennai Super Kings,80.0,,MS Dhoni,"MA Chidambaram Stadium, Chepauk",AY Dandekar,Nitin Menon,,223,279.35714285714283,258.92857142857144,39.90816326530612,36.25
321,2013,4/29/13,Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,Normal,0,Mumbai Indians,4.0,,RG Sharma,Wankhede Stadium,Asad Rauf,AK Chaudhary,,251,742.1666666666666,277.8,61.84722222222222,34.725
322,2015,5/3/15,Kings XI Punjab,Mumbai Indians,Mumbai Indians,bat,Normal,0,Mumbai Indians,23.0,,LMP Simmons,"Punjab Cricket Association Stadium, Mohali",RK Illingworth,VA Kulkarni,,245,187.07142857142858,278.42857142857144,18.1875,21.417582417582416
323,2011,4/12/11,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Normal,0,Mumbai Indians,,9.0,SR Tendulkar,M Chinnaswamy Stadium,HDPK Dharmasena,AL Hill,,237,1737.0,809.25,193.0,231.21428571428572
324,2010,3/13/10,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,Normal,0,Mumbai Indians,4.0,,YK Pathan,Brabourne Stadium,RE Koertzen,RB Tiffin,,254,1682.5,1329.5,1682.5,1329.5
325,2014,5/30/14,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,field,Normal,0,Kings XI Punjab,24.0,,V Sehwag,Wankhede Stadium,HDPK Dharmasena,RJ Tucker,,257,205.33333333333334,290.2142857142857,23.39240506329114,26.383116883116884
326,2012,5/22/12,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,bat,Normal,0,Kolkata Knight Riders,18.0,,YK Pathan,Subrata Roy Sahara Stadium,BR Doctrove,SJA Taufel,,246,198.4375,199.3125,21.4527027027027,21.26
327,2013,5/13/13,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Normal,0,Mumbai Indians,,7.0,KA Pollard,Wankhede Stadium,AK Chaudhary,SJA Taufel,,248,445.3,235.4375,43.65686274509804,58.859375
328,2010,4/11/10,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,field,Normal,0,Mumbai Indians,37.0,,SR Tendulkar,Sawai Mansingh Stadium,BR Doctrove,SK Tarapore,,251,265.9,560.8333333333334,221.58333333333334,280.4166666666667
329,2017,5/2/17,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,field,Normal,0,Delhi Daredevils,,6.0,Mohammed Shami,Feroz Shah Kotla,YC Barde,Nitin Menon,,240,290.0,243.58333333333334,21.64179104477612,39.5
330,2008,5/21/08,Mumbai Indians,Kings XI Punjab,Mumbai Indians,field,Normal,0,Kings XI Punjab,1.0,,SE Marsh,Wankhede Stadium,BF Bowden,GA Pratapkumar,,249,293.9,334.5,21.610294117647058,22.910958904109588
331,2011,5/11/11,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Normal,0,Royal Challengers Bangalore,,9.0,S Aravind,Sawai Mansingh Stadium,HDPK Dharmasena,K Hariharan,,229,198.0,289.5,26.4,34.74
332,2011,4/24/11,Rajasthan Royals,Kochi Tuskers Kerala,Rajasthan Royals,field,Normal,0,Rajasthan Royals,,8.0,SK Warne,Sawai Mansingh Stadium,BR Doctrove,SK Tarapore,,209,396.0,334.625,44.0,334.625
333,2017,5/16/17,Mumbai Indians,Rising Pune Supergiant,Mumbai Indians,field,Normal,0,Rising Pune Supergiant,20.0,,Washington Sundar,Wankhede Stadium,S Ravi,C Shamshuddin,,252,223.75,299.1666666666667,28.870967741935484,163.1818181818182
334,2010,3/27/10,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,bat,Normal,0,Kolkata Knight Riders,39.0,,MK Tiwary,"Punjab Cricket Association Stadium, Mohali",BR Doctrove,S Ravi,,255,477.8333333333333,305.625,477.8333333333333,305.625
335,2019,4/6/19,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,Normal,0,Chennai Super Kings,22.0,,Harbhajan Singh,"MA Chidambaram Stadium, Chepauk",KN Ananthapadmanabhan,RJ Tucker,,249,391.1,210.5,44.44318181818182,32.74444444444445
336,2013,4/16/13,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,field,tie,0,,,,V Kohli,M Chinnaswamy Stadium,M Erasmus,VA Kulkarni,,258,903.75,1453.5,112.96875,80.75
337,2018,5/3/18,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,field,Normal,0,Kolkata Knight Riders,,6.0,SP Narine,Eden Gardens,HDPK Dharmasena,A Deshmukh,,236,254.0,247.625,27.093333333333334,31.444444444444443
338,2019,4/5/19,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,Normal,0,Kolkata Knight Riders,,5.0,AD Russell,M.Chinnaswamy Stadium,CB Gaffaney,AK Chaudhary,,246,301.8,563.5,31.4375,40.25
339,2016,4/23/16,Delhi Daredevils,Mumbai Indians,Mumbai Indians,field,Normal,0,Delhi Daredevils,10.0,,SV Samson,Feroz Shah Kotla,S Ravi,C Shamshuddin,,251,649.5,512.3333333333334,43.3,56.925925925925924
340,2014,4/30/14,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,field,Normal,0,Sunrisers Hyderabad,15.0,,B Kumar,Dubai International Cricket Stadium,HDPK Dharmasena,M Erasmus,,251,711.75,750.75,36.5,62.5625
341,2019,4/14/19,Sunrisers Hyderabad,Delhi Daredevils,Sunrisers Hyderabad,field,Normal,0,Delhi Daredevils,39.0,,KMA Paul,"Rajiv Gandhi International Stadium, Uppal",BNJ Oxenford,AK Chaudhary,,241,510.1666666666667,453.125,382.625,129.46428571428572
342,2017,4/18/17,Gujarat Lions,Royal Challengers Bangalore,Gujarat Lions,field,Normal,0,Royal Challengers Bangalore,21.0,,CH Gayle,Saurashtra Cricket Association Stadium,S Ravi,VK Sharma,,249,641.25,566.75,427.5,62.97222222222222
343,2008,5/7/08,Mumbai Indians,Rajasthan Royals,Mumbai Indians,field,Normal,0,Mumbai Indians,,7.0,A Nehra,Dr DY Patil Sports Academy,DJ Harper,RE Koertzen,,202,209.92857142857142,247.9375,17.704819277108435,26.098684210526315
344,2012,5/8/12,Pune Warriors India,Rajasthan Royals,Pune Warriors India,bat,Normal,0,Rajasthan Royals,,7.0,SR Watson,Subrata Roy Sahara Stadium,Asad Rauf,BR Doctrove,,221,151.6875,165.8125,55.15909090909091,17.006410256410255
345,2013,5/1/13,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,bat,Normal,0,Delhi Daredevils,,7.0,DA Warner,Shaheed Veer Narayan Singh International Stadium,HDPK Dharmasena,CK Nandan,,233,207.64285714285714,323.8,30.28125,31.745098039215687
346,2018,5/10/18,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,bat,Normal,0,Sunrisers Hyderabad,,9.0,S Dhawan,Feroz Shah Kotla,AY Dandekar,C Shamshuddin,,235,442.5,369.5,25.047169811320753,61.583333333333336
347,2011,5/21/11,Kings XI Punjab,Deccan Chargers,Kings XI Punjab,field,Normal,0,Deccan Chargers,82.0,,S Dhawan,Himachal Pradesh Cricket Association Stadium,Asad Rauf,AM Saheba,,239,259.75,231.0,24.738095238095237,59.888888888888886
348,2017,4/16/17,Mumbai Indians,Gujarat Lions,Mumbai Indians,field,Normal,0,Mumbai Indians,,6.0,N Rana,Wankhede Stadium,A Nand Kishore,S Ravi,,251,895.0,1282.5,89.5,427.5
349,2013,5/11/13,Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,field,Normal,0,Sunrisers Hyderabad,30.0,,PA Patel,"Punjab Cricket Association Stadium, Mohali",S Das,RJ Tucker,,243,347.25,269.07142857142856,29.5531914893617,60.75806451612903
350,2018,5/19/18,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,Normal,0,Kolkata Knight Riders,,5.0,CA Lynn,"Rajiv Gandhi International Stadium, Uppal",AK Chaudhary,S Ravi,,249,369.5,338.6666666666667,43.98809523809524,28.619718309859156
351,2010,3/29/10,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,bat,Normal,0,Delhi Daredevils,40.0,,DA Warner,Feroz Shah Kotla,SS Hazare,SJA Taufel,,250,416.8333333333333,244.5,312.625,244.5
352,2011,4/30/11,Kochi Tuskers Kerala,Delhi Daredevils,Delhi Daredevils,bat,Normal,0,Delhi Daredevils,38.0,,V Sehwag,Nehru Stadium,HDPK Dharmasena,AL Hill,,239,446.1666666666667,450.0,446.1666666666667,35.526315789473685
353,2015,4/22/15,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,Normal,1,Sunrisers Hyderabad,16.0,,DA Warner,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,RK Illingworth,VA Kulkarni,,196,478.6666666666667,494.5,95.73333333333333,54.94444444444444
354,2018,4/26/18,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,Normal,0,Sunrisers Hyderabad,13.0,,AS Rajpoot,"Rajiv Gandhi International Stadium, Uppal",YC Barde,CK Nandan,,239,615.8333333333334,379.625,92.375,39.96052631578947
355,2012,4/12/12,Kings XI Punjab,Pune Warriors India,Kings XI Punjab,field,Normal,0,Kings XI Punjab,,7.0,AD Mascarenhas,"Punjab Cricket Association Stadium, Mohali",VA Kulkarni,SK Tarapore,,225,1352.0,1213.5,135.2,1213.5
356,2013,4/6/13,Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,bat,Normal,0,Rajasthan Royals,5.0,,R Dravid,Feroz Shah Kotla,S Das,C Shamshuddin,,248,242.25,491.875,30.925531914893618,49.1875
357,2014,5/11/14,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,bat,Normal,0,Rajasthan Royals,,5.0,JP Faulkner,M Chinnaswamy Stadium,S Ravi,RJ Tucker,,243,478.8333333333333,459.8333333333333,25.20175438596491,29.98913043478261
358,2017,4/9/17,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,Normal,0,Mumbai Indians,,4.0,N Rana,Wankhede Stadium,Nitin Menon,CK Nandan,,254,358.0,328.7,40.68181818181818,34.239583333333336
359,2019,3/30/19,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,field,Normal,0,Kings XI Punjab,,8.0,MA Agarwal,"Punjab Cricket Association IS Bindra Stadium, Mohali",VA Kulkarni,CB Gaffaney,,243,1473.5,980.5,368.375,490.25
360,2019,4/21/19,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,field,Normal,0,Sunrisers Hyderabad,,9.0,KK Ahmed,"Rajiv Gandhi International Stadium, Uppal",NJ Llong,Nitin Menon,,218,306.1,845.25,109.32142857142857,67.62
361,2014,4/25/14,Sunrisers Hyderabad,Delhi Daredevils,Sunrisers Hyderabad,bat,Normal,0,Sunrisers Hyderabad,4.0,,AJ Finch,Dubai International Cricket Stadium,M Erasmus,S Ravi,,245,750.75,372.1666666666667,83.41666666666667,34.890625
362,2016,4/19/16,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,Normal,0,Kolkata Knight Riders,,6.0,RV Uthappa,"Punjab Cricket Association IS Bindra Stadium, Mohali",S Ravi,C Shamshuddin,,231,417.8333333333333,752.75,54.5,68.43181818181819
363,2012,5/11/12,Pune Warriors India,Royal Challengers Bangalore,Pune Warriors India,field,Normal,0,Royal Challengers Bangalore,35.0,,CH Gayle,Subrata Roy Sahara Stadium,BF Bowden,SK Tarapore,,246,242.7,344.2,93.34615384615384,33.745098039215684
364,2008,5/24/08,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,field,Normal,0,Delhi Daredevils,,5.0,KD Karthik,Feroz Shah Kotla,BF Bowden,K Hariharan,,247,296.8,293.9,19.526315789473685,17.704819277108435
365,2011,5/8/11,Kings XI Punjab,Pune Warriors India,Kings XI Punjab,bat,Normal,0,Pune Warriors India,,5.0,R Sharma,"Punjab Cricket Association Stadium, Mohali",SK Tarapore,RJ Tucker,,229,222.64285714285714,186.78571428571428,18.77710843373494,56.84782608695652
366,2015,5/15/15,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,bat,Normal,1,Royal Challengers Bangalore,,6.0,V Kohli,"Rajiv Gandhi International Stadium, Uppal",AK Chaudhary,HDPK Dharmasena,,106,287.2,279.75,39.888888888888886,28.939655172413794
367,2009,5/3/09,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,bat,Normal,0,Kings XI Punjab,,6.0,DPMD Jayawardene,St George's Park,S Asnani,MR Benson,,249,251.5,136.375,17.711267605633804,13.6375
368,2012,4/22/12,Deccan Chargers,Kolkata Knight Riders,Kolkata Knight Riders,field,Normal,0,Kolkata Knight Riders,,5.0,B Lee,Barabati Stadium,BF Bowden,SK Tarapore,,242,1477.0,531.5,134.27272727272728,61.32692307692308
369,2009,4/27/09,Chennai Super Kings,Deccan Chargers,Deccan Chargers,field,Normal,0,Deccan Chargers,,6.0,HH Gibbs,Kingsmead,IL Howell,TH Wijewardene,,248,516.6666666666666,859.0,48.4375,107.375
370,2008,5/1/08,Deccan Chargers,Kings XI Punjab,Kings XI Punjab,field,Normal,0,Kings XI Punjab,,7.0,SE Marsh,"Rajiv Gandhi International Stadium, Uppal",BR Doctrove,RB Tiffin,,239,452.8333333333333,836.25,67.925,34.13265306122449
371,2016,4/13/16,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,Normal,0,Mumbai Indians,,6.0,RG Sharma,Eden Gardens,Nitin Menon,S Ravi,,246,752.75,1537.0,136.86363636363637,170.77777777777777
372,2014,4/19/14,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,field,Normal,0,Royal Challengers Bangalore,,7.0,PA Patel,Dubai International Cricket Stadium,Aleem Dar,AK Chaudhary,,230,1436.5,1423.5,62.45652173913044,79.08333333333333
373,2015,5/4/15,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,Normal,0,Chennai Super Kings,24.0,,SK Raina,"MA Chidambaram Stadium, Chepauk",C Shamshuddin,K Srinath,,244,266.3125,209.8125,25.363095238095237,22.38
374,2012,4/15/12,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,field,Normal,0,Kings XI Punjab,2.0,,SP Narine,Eden Gardens,Asad Rauf,S Asnani,,243,797.25,1352.0,99.65625,96.57142857142857
375,2011,4/15/11,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,Normal,0,Kolkata Knight Riders,,9.0,G Gambhir,Sawai Mansingh Stadium,Aleem Dar,SS Hazare,,242,594.0,1541.5,91.38461538461539,128.45833333333334
376,2019,5/4/19,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,field,Normal,0,Royal Challengers Bangalore,,4.0,SO Hetmyer,M.Chinnaswamy Stadium,NJ Llong,AK Chaudhary,,246,215.57142857142858,218.64285714285714,17.147727272727273,30.61
377,2014,4/20/14,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,field,Normal,0,Kings XI Punjab,,7.0,GJ Maxwell,Sharjah Cricket Stadium,BF Bowden,M Erasmus,,239,1379.5,1015.75,72.60526315789474,92.3409090909091
378,2012,5/19/12,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,field,Normal,0,Delhi Daredevils,,6.0,UT Yadav,Himachal Pradesh Cricket Association Stadium,BF Bowden,VA Kulkarni,,236,193.14285714285714,198.4375,21.806451612903224,22.678571428571427
379,2008,5/18/08,Deccan Chargers,Mumbai Indians,Deccan Chargers,field,Normal,0,Mumbai Indians,25.0,,DJ Bravo,"Rajiv Gandhi International Stadium, Uppal",BR Doctrove,DJ Harper,,252,271.7,367.375,46.8448275862069,20.697183098591548
380,2015,5/16/15,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,bat,Normal,0,Rajasthan Royals,9.0,,SR Watson,Brabourne Stadium,RM Deshpande,RK Illingworth,,259,297.0,247.25,29.7,23.927419354838708
381,2009,5/5/09,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,bat,Normal,0,Delhi Daredevils,,9.0,G Gambhir,Kingsmead,GAV Baxter,IL Howell,,240,20.75,121.22222222222223,2.024390243902439,13.144578313253012
382,2011,4/8/11,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,Normal,0,Chennai Super Kings,2.0,,S Anirudha,"MA Chidambaram Stadium, Chepauk",BR Doctrove,PR Reiffel,,244,591.0,513.8333333333334,39.4,34.25555555555555
383,2018,4/30/18,Chennai Super Kings,Delhi Daredevils,Delhi Daredevils,field,Normal,0,Chennai Super Kings,13.0,,SR Watson,Maharashtra Cricket Association Stadium,AY Dandekar,C Shamshuddin,,250,495.25,265.5,49.525,33.1875
384,2013,4/14/13,Rajasthan Royals,Kings XI Punjab,Rajasthan Royals,field,Normal,0,Rajasthan Royals,,6.0,JP Faulkner,Sawai Mansingh Stadium,Aleem Dar,C Shamshuddin,,235,1967.5,1389.0,178.86363636363637,106.84615384615384
385,2010,3/24/10,Kings XI Punjab,Rajasthan Royals,Kings XI Punjab,field,Normal,0,Rajasthan Royals,31.0,,AC Voges,"Punjab Cricket Association Stadium, Mohali",BR Doctrove,SK Tarapore,,246,716.75,443.1666666666667,716.75,443.1666666666667
386,2011,4/25/11,Chennai Super Kings,Pune Warriors India,Pune Warriors India,field,Normal,0,Chennai Super Kings,25.0,,MEK Hussey,"MA Chidambaram Stadium, Chepauk",Aleem Dar,RB Tiffin,,246,886.5,653.75,68.1923076923077,130.75
387,2017,5/13/17,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,field,Normal,0,Mumbai Indians,9.0,,AT Rayudu,Eden Gardens,A Nand Kishore,S Ravi,,250,273.9166666666667,358.0,30.435185185185187,27.12121212121212
388,2019,4/15/19,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,field,Normal,0,Mumbai Indians,,5.0,SL Malinga,Wankhede Stadium,M Erasmus,Nitin Menon,,241,490.25,377.25,122.5625,107.78571428571429
389,2014,5/23/14,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,Normal,0,Kings XI Punjab,16.0,,SE Marsh,"Punjab Cricket Association Stadium, Mohali",HDPK Dharmasena,PG Pathak,,247,406.3,275.9,30.78030303030303,22.25
390,2019,4/4/19,Delhi Daredevils,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Normal,0,Sunrisers Hyderabad,,5.0,JM Bairstow,Feroz Shah Kotla,KN Ananthapadmanabhan,C Shamshuddin,,236,302.0833333333333,382.625,39.40217391304348,61.22
391,2013,5/3/13,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,bat,Normal,0,Kolkata Knight Riders,,8.0,YK Pathan,Eden Gardens,HDPK Dharmasena,CK Nandan,,234,202.375,245.9375,22.17808219178082,28.933823529411764
392,2017,4/21/17,Kolkata Knight Riders,Gujarat Lions,Gujarat Lions,field,Normal,0,Gujarat Lions,,4.0,SK Raina,Eden Gardens,CB Gaffaney,Nitin Menon,,232,547.8333333333334,641.25,60.870370370370374,320.625
393,2011,5/28/11,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,Normal,0,Chennai Super Kings,58.0,,M Vijay,"MA Chidambaram Stadium, Chepauk",Asad Rauf,SJA Taufel,,244,253.28571428571428,217.125,23.025974025974026,23.472972972972972
394,2016,5/6/16,Sunrisers Hyderabad,Gujarat Lions,Sunrisers Hyderabad,field,Normal,0,Sunrisers Hyderabad,,5.0,B Kumar,"Rajiv Gandhi International Stadium, Uppal",M Erasmus,S Ravi,,242,221.5625,296.8333333333333,36.173469387755105,148.41666666666666
395,2018,5/9/18,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,field,Normal,0,Mumbai Indians,102.0,,Ishan Kishan,Eden Gardens,KN Ananthapadmanabhan,AK Chaudhary,,234,225.77777777777777,262.7142857142857,24.19047619047619,18.575757575757574
396,2015,4/12/15,Mumbai Indians,Kings XI Punjab,Mumbai Indians,field,Normal,0,Kings XI Punjab,18.0,,GJ Bailey,Wankhede Stadium,AK Chaudhary,K Srinivasan,,248,1949.0,1309.5,216.55555555555554,130.95
397,2013,5/11/13,Pune Warriors India,Mumbai Indians,Pune Warriors India,bat,Normal,0,Mumbai Indians,,5.0,MG Johnson,Subrata Roy Sahara Stadium,Asad Rauf,AK Chaudhary,,237,285.0,318.07142857142856,101.78571428571429,36.5
398,2010,4/25/10,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,Normal,0,Chennai Super Kings,22.0,,SK Raina,Dr DY Patil Sports Academy,RE Koertzen,SJA Taufel,,249,260.92857142857144,240.35714285714286,73.06,52.578125
399,2011,5/22/11,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,Normal,0,Mumbai Indians,,5.0,JEC Franklin,Eden Gardens,SK Tarapore,SJA Taufel,,248,256.9166666666667,269.75,23.715384615384615,19.98148148148148
400,2017,4/15/17,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,bat,Normal,0,Delhi Daredevils,51.0,,CJ Anderson,Feroz Shah Kotla,YC Barde,Nitin Menon,,248,1450.0,712.5,111.53846153846153,89.0625
401,2018,5/22/18,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,Normal,0,Chennai Super Kings,,2.0,F du Plessis,Wankhede Stadium,C Shamshuddin,M Erasmus,,247,307.9166666666667,283.0,41.05555555555556,36.018181818181816
402,2016,5/7/16,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,field,Normal,0,Kings XI Punjab,9.0,,MP Stoinis,"Punjab Cricket Association IS Bindra Stadium, Mohali",HDPK Dharmasena,CK Nandan,,245,208.91666666666666,185.57142857142858,15.475308641975309,15.104651162790697
403,2009,5/16/09,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,field,Normal,0,Deccan Chargers,,6.0,RG Sharma,New Wanderers Stadium,RE Koertzen,S Ravi,,248,286.3333333333333,181.83333333333334,63.629629629629626,18.183333333333334
404,2013,4/6/13,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,Normal,0,Mumbai Indians,9.0,,KA Pollard,"MA Chidambaram Stadium, Chepauk",M Erasmus,VA Kulkarni,,252,351.9166666666667,445.3,49.104651162790695,45.43877551020408
405,2018,4/27/18,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,field,Normal,0,Delhi Daredevils,55.0,,SS Iyer,Feroz Shah Kotla,C Shamshuddin,S Ravi,,246,663.75,677.3333333333334,35.87837837837838,63.5
406,2011,4/28/11,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,field,Normal,0,Kolkata Knight Riders,17.0,,MK Tiwary,Feroz Shah Kotla,PR Reiffel,RJ Tucker,,250,270.0,770.75,34.61538461538461,46.71212121212121
407,2018,4/14/18,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,Normal,0,Delhi Daredevils,,7.0,JJ Roy,Wankhede Stadium,KN Ananthapadmanabhan,Nitin Menon,,246,1839.0,663.75,131.35714285714286,102.11538461538461
408,2014,5/3/14,Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,field,Normal,0,Rajasthan Royals,,7.0,KK Nair,Feroz Shah Kotla,SS Hazare,S Ravi,,235,223.3,197.07142857142858,14.314102564102564,19.992753623188406
409,2010,3/30/10,Mumbai Indians,Kings XI Punjab,Mumbai Indians,field,Normal,0,Mumbai Indians,,4.0,SL Malinga,Brabourne Stadium,BR Doctrove,SK Tarapore,,251,336.5,358.375,280.4166666666667,238.91666666666666
410,2019,4/19/19,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,field,Normal,0,Royal Challengers Bangalore,10.0,,V Kohli,Eden Gardens,IJ Gould,Nitin Menon,,253,338.1,301.8,73.5,79.42105263157895
411,2019,3/31/19,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,Normal,0,Chennai Super Kings,8.0,,MS Dhoni,"MA Chidambaram Stadium, Chepauk",YC Barde,CK Nandan,,251,977.75,674.25,391.1,224.75
412,2017,4/8/17,Kings XI Punjab,Rising Pune Supergiant,Kings XI Punjab,field,Normal,0,Kings XI Punjab,,6.0,GJ Maxwell,Holkar Cricket Stadium,AK Chaudhary,C Shamshuddin,,247,285.0,448.75,33.92857142857143,256.42857142857144
413,2014,5/21/14,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,Normal,0,Mumbai Indians,,7.0,LMP Simmons,"Punjab Cricket Association Stadium, Mohali",HDPK Dharmasena,VA Kulkarni,,243,507.875,203.35714285714286,31.7421875,18.018987341772153
414,2017,5/1/17,Rising Pune Supergiant,Gujarat Lions,Rising Pune Supergiant,field,Normal,0,Rising Pune Supergiant,,5.0,BA Stokes,Maharashtra Cricket Association Stadium,M Erasmus,C Shamshuddin,,244,299.1666666666667,256.5,179.5,142.5
